experiment,trajectory,window_start,horizon,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2
A_train65_fixed_stride20,10125_0.h5,80,4,0.035474800607914365,0.0032190471020521437,0.5900329843284786,1.0472402298897734,0.053520093967861185
A_train65_fixed_stride20,10125_0.h5,80,5,0.036300775448826414,0.0032954147347462825,0.5067691238800136,0.9718048447426639,0.04974671065137673
A_train65_fixed_stride20,10125_0.h5,80,6,0.03828733807787334,0.003475513990304419,0.4525297786104635,0.9323712242976939,0.06454352982648852
A_train65_fixed_stride20,10125_0.h5,80,7,0.0391932248823313,0.0035556924066484884,0.4329551593147294,0.9100888024882261,0.06608499451048688
A_train65_fixed_stride20,10125_0.h5,80,8,0.03908590756026545,0.0035430833620734453,0.359495827677784,0.9367132094619385,0.057255636357741724
A_train65_fixed_stride20,10125_0.h5,80,9,0.04060145164889828,0.0036770030681759678,0.3632210846605956,0.9370372280808644,0.04800710200369626
A_train65_fixed_stride20,10125_0.h5,80,10,0.043522019018393865,0.003938804991219253,0.4257848662167728,0.8608373308951939,0.05886702427960713
A_train65_fixed_stride20,10125_0.h5,80,11,0.04469126371549926,0.004042316172314186,0.4660549927601681,0.8176788725738936,0.07362264295107336
A_train65_fixed_stride20,10125_0.h5,80,12,0.04657838046953088,0.004211626471937402,0.5254152447547522,0.7867333096424354,0.0865512985230229
A_train65_fixed_stride20,10125_0.h5,80,13,0.04339595668849308,0.003919601903864174,0.4042274299798755,0.8222031024720399,0.06350780107072135
A_train65_fixed_stride20,10125_0.h5,80,14,0.0450776286382127,0.004069962104568872,0.4644189866402842,0.7814244970928828,0.06450309982427307
A_train65_fixed_stride20,10125_0.h5,80,15,0.04591265802830836,0.0041428901331743845,0.5140276266295182,0.7566561198922661,0.06387725534098333
A_train65_fixed_stride20,10125_0.h5,80,16,0.04536008134876031,0.004087148874550578,0.5137556046467794,0.746010201750795,0.05760505794963272
A_train65_fixed_stride20,10125_0.h5,80,17,0.044909376062788046,0.004043013367225938,0.497438168896457,0.7613058872963286,0.05695568609081615
A_train65_fixed_stride20,10125_0.h5,80,18,0.04557755290450836,0.004097991679263769,0.5263830902772612,0.710108402195917,0.05529308833178142
A_train65_fixed_stride20,10125_0.h5,80,19,0.04845849346783052,0.004356040343613727,0.5662450966486102,0.6755968750676414,0.05433964668450952
A_train65_fixed_stride20,10125_0.h5,80,20,0.05195417646436829,0.00466929765520337,0.6623390037338015,0.6664280728053211,0.06705266427463034
