trajectory_id,horizon,variant,windows,frame_rel_l2,frame_rmse,tke_contrib_rel_l2,tke_contrib_ratio,mvpe_probe_rel_l2,frame_rel_l2_improvement_vs_base,frame_rmse_improvement_vs_base,tke_contrib_rel_l2_improvement_vs_base,mvpe_probe_rel_l2_improvement_vs_base,tke_contrib_ratio_delta_vs_base
10125_0.h5,4,corrected,29,0.039883197688011046,0.0036364397971660562,0.7734829703824438,0.9758272675160803,0.032181711878071693,0.17090784387336022,0.17086763582990216,-0.05716150328192948,0.11776591487381383,0.12386968544748655
10125_0.h5,4,spatial_tke_map,29,0.04228825465250212,0.0038558241492693455,0.7700448705004231,1.1188350890850054,0.03735828488043449,0.12091150506683823,0.12084655018919321,-0.05246246402846877,-0.02414540308625801,0.26687750701641166
10125_0.h5,4,window_energy,29,0.04092698868456959,0.0037317231039764556,0.8534697509823297,1.1313193167745907,0.03372703805062554,0.14920951028807605,0.14914241065135814,-0.16648381348075336,0.0754021205787826,0.279361734705997
10125_0.h5,5,base,29,0.04853216773332522,0.004426094642771668,0.716388196859689,0.7867401149825303,0.03162832694071648,0.0,0.0,0.0,0.0,0.0
10125_0.h5,5,corrected,29,0.04094420261718414,0.003734346919544364,0.753873011336179,0.9098739445750975,0.03075196414472201,0.156349190043096,0.1562885069249499,-0.052324723719354704,0.027708161662711728,0.12313382959256725
10125_0.h5,5,spatial_tke_map,29,0.04292042720386662,0.003914632093139061,0.7543986403229996,1.0399335594713863,0.034998015871124936,0.11562929890735596,0.11555617105203231,-0.053058444611358224,-0.1065402206295809,0.25319344448885606
10125_0.h5,5,window_energy,29,0.041860390296542954,0.003817969303031127,0.8177059684656762,1.053282387759369,0.03178159620187409,0.13747124326781324,0.13739546684427106,-0.14142858864804997,-0.004845949058414956,0.26654227277683884
10125_0.h5,6,base,29,0.04787422533352897,0.004366954318458319,0.6979622300745562,0.824616002903625,0.029075597389760836,0.0,0.0,0.0,0.0,0.0
10125_0.h5,6,corrected,29,0.041573997895461706,0.0037925980351655735,0.7149170589246329,0.8760761213768444,0.02862647142456528,0.13159956937527428,0.1315233092466862,-0.024291900219680418,0.015446835336691,0.05146011847321941
10125_0.h5,6,spatial_tke_map,29,0.04337586721414426,0.003957026129058279,0.7212783989246305,0.99492390756471,0.03119376821918059,0.09396200331275661,0.09387050092723637,-0.03340606102365129,-0.07285046635587555,0.17030790466108503
